run_id,timestamp_start,timestamp_end,stage,selector_name,backend_name,candidate_pool_size_m,budget_k,depth_p,dataset_manifest_path,config_path,command,solver_name,solver_version,python_version,machine_id,git_commit_or_snapshot,stdout_log_path,stderr_log_path,raw_result_path,status
P5_root_scip_efficacy_external_unseen_test_20260310_192814_609439,2026-03-10T19:28:14.609439,2026-03-10T19:28:20.232476,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192820_232731,2026-03-10T19:28:20.232731,2026-03-10T19:28:25.879629,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192825_879829,2026-03-10T19:28:25.879829,2026-03-10T19:28:31.985196,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192831_985418,2026-03-10T19:28:31.985418,2026-03-10T19:28:38.007147,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192838_008455,2026-03-10T19:28:38.008455,2026-03-10T19:28:42.443019,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192842_443348,2026-03-10T19:28:42.443348,2026-03-10T19:28:51.808153,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192851_808371,2026-03-10T19:28:51.808371,2026-03-10T19:29:00.912623,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192900_912895,2026-03-10T19:29:00.912895,2026-03-10T19:29:10.369668,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192910_369882,2026-03-10T19:29:10.369882,2026-03-10T19:29:23.097495,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192923_097748,2026-03-10T19:29:23.097748,2026-03-10T19:29:35.154836,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192935_155271,2026-03-10T19:29:35.155271,2026-03-10T19:29:44.631176,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192944_631507,2026-03-10T19:29:44.631507,2026-03-10T19:29:45.272891,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192945_273214,2026-03-10T19:29:45.273214,2026-03-10T19:29:45.915180,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192945_915383,2026-03-10T19:29:45.915383,2026-03-10T19:29:46.554065,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192946_554356,2026-03-10T19:29:46.554356,2026-03-10T19:29:47.833855,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192947_834081,2026-03-10T19:29:47.834081,2026-03-10T19:29:49.109017,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192949_109625,2026-03-10T19:29:49.109625,2026-03-10T19:29:49.767176,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192949_767644,2026-03-10T19:29:49.767644,2026-03-10T19:29:49.831046,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192949_831263,2026-03-10T19:29:49.831263,2026-03-10T19:29:49.893216,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192949_893439,2026-03-10T19:29:49.893439,2026-03-10T19:29:49.950109,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192949_950451,2026-03-10T19:29:49.950451,2026-03-10T19:29:50.061658,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192950_061870,2026-03-10T19:29:50.061870,2026-03-10T19:29:50.173887,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192950_174105,2026-03-10T19:29:50.174105,2026-03-10T19:29:50.227937,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192950_228218,2026-03-10T19:29:50.228218,2026-03-10T19:29:51.362332,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192951_362517,2026-03-10T19:29:51.362517,2026-03-10T19:29:52.545233,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192952_545457,2026-03-10T19:29:52.545457,2026-03-10T19:29:53.741290,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192953_741950,2026-03-10T19:29:53.741950,2026-03-10T19:29:56.164156,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192956_164486,2026-03-10T19:29:56.164486,2026-03-10T19:29:58.547063,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192958_547612,2026-03-10T19:29:58.547612,2026-03-10T19:29:59.761911,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192959_762265,2026-03-10T19:29:59.762265,2026-03-10T19:30:06.260576,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_193006_260790,2026-03-10T19:30:06.260790,2026-03-10T19:30:12.923453,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193012_923643,2026-03-10T19:30:12.923643,2026-03-10T19:30:19.750080,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193019_750349,2026-03-10T19:30:19.750349,2026-03-10T19:30:32.542494,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_193032_542864,2026-03-10T19:30:32.542864,2026-03-10T19:30:45.062417,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_193045_063058,2026-03-10T19:30:45.063058,2026-03-10T19:30:51.386079,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_193051_386406,2026-03-10T19:30:51.386406,2026-03-10T19:31:21.605631,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_193121_605844,2026-03-10T19:31:21.605844,2026-03-10T19:31:52.071276,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193152_071624,2026-03-10T19:31:52.071624,2026-03-10T19:32:22.571089,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193222_571569,2026-03-10T19:32:22.571569,2026-03-10T19:33:23.383964,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_193323_385847,2026-03-10T19:33:23.385847,2026-03-10T19:34:24.256310,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_193424_257018,2026-03-10T19:34:24.257018,2026-03-10T19:34:54.804581,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_193454_805338,2026-03-10T19:34:54.805338,2026-03-10T19:35:25.231037,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_193525_232034,2026-03-10T19:35:25.232034,2026-03-10T19:35:55.718293,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193555_719019,2026-03-10T19:35:55.719019,2026-03-10T19:36:26.094049,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193626_094814,2026-03-10T19:36:26.094814,2026-03-10T19:37:26.962941,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_193726_963404,2026-03-10T19:37:26.963404,2026-03-10T19:38:27.713892,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_193827_715367,2026-03-10T19:38:27.715367,2026-03-10T19:38:58.144272,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_193858_145493,2026-03-10T19:38:58.145493,2026-03-10T19:39:16.193170,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_193916_193353,2026-03-10T19:39:16.193353,2026-03-10T19:39:26.538611,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193926_539268,2026-03-10T19:39:26.539268,2026-03-10T19:39:38.503275,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193938_503520,2026-03-10T19:39:38.503520,2026-03-10T19:39:55.562899,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_193955_563419,2026-03-10T19:39:55.563419,2026-03-10T19:40:12.991963,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_194012_992250,2026-03-10T19:40:12.992250,2026-03-10T19:40:30.550212,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_194030_550929,2026-03-10T19:40:30.550929,2026-03-10T19:41:00.990156,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_194100_990776,2026-03-10T19:41:00.990776,2026-03-10T19:41:31.575807,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_194131_576359,2026-03-10T19:41:31.576359,2026-03-10T19:42:02.172505,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_194202_173097,2026-03-10T19:42:02.173097,2026-03-10T19:43:03.336069,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_194303_337996,2026-03-10T19:43:03.337996,2026-03-10T19:44:04.466743,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_194404_467714,2026-03-10T19:44:04.467714,2026-03-10T19:44:35.091511,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_194435_092570,2026-03-10T19:44:35.092570,2026-03-10T19:45:07.443261,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_194507_443830,2026-03-10T19:45:07.443830,2026-03-10T19:45:39.762366,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_194539_762795,2026-03-10T19:45:39.762795,2026-03-10T19:46:12.044829,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_02.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_02.jsonl,ok
